Date_Time,Sensor_Depth_feet
12/14/22 03:55:43 PM,1.061
12/14/22 04:10:43 PM,1.038
12/14/22 04:25:43 PM,1.039
12/14/22 04:40:43 PM,1.034
12/14/22 04:55:43 PM,1.037
12/14/22 05:10:43 PM,1.040
12/14/22 05:25:43 PM,1.035
12/14/22 05:40:43 PM,1.049
12/14/22 05:55:43 PM,1.044
12/14/22 06:10:43 PM,1.040
12/14/22 06:25:43 PM,1.041
12/14/22 06:40:43 PM,1.037
12/14/22 06:55:43 PM,1.037
12/14/22 07:10:43 PM,1.015
12/14/22 07:25:43 PM,1.020
12/14/22 07:40:43 PM,1.030
12/14/22 07:55:43 PM,1.040
12/14/22 08:10:43 PM,1.029
12/14/22 08:25:43 PM,1.024
12/14/22 08:40:43 PM,1.021
12/14/22 08:55:43 PM,1.019
12/14/22 09:10:43 PM,1.021
12/14/22 09:25:43 PM,1.022
12/14/22 09:40:43 PM,1.014
12/14/22 09:55:43 PM,1.014
12/14/22 10:10:43 PM,1.016
12/14/22 10:25:43 PM,1.007
12/14/22 10:40:43 PM,0.999
12/14/22 10:55:43 PM,1.002
12/14/22 11:10:43 PM,0.998
12/14/22 11:25:43 PM,0.988
12/14/22 11:40:43 PM,1.004
12/14/22 11:55:43 PM,0.998
12/15/22 12:10:43 AM,0.992
12/15/22 12:25:43 AM,0.983
12/15/22 12:40:43 AM,0.962
12/15/22 12:55:43 AM,0.970
12/15/22 01:10:43 AM,0.969
12/15/22 01:25:43 AM,0.963
12/15/22 01:40:43 AM,0.947
12/15/22 01:55:43 AM,0.958
12/15/22 02:10:43 AM,0.959
12/15/22 02:25:43 AM,0.949
12/15/22 02:40:43 AM,0.960
12/15/22 02:55:43 AM,0.954
12/15/22 03:10:43 AM,0.954
12/15/22 03:25:43 AM,0.948
12/15/22 03:40:43 AM,0.941
12/15/22 03:55:43 AM,0.939
12/15/22 04:10:43 AM,0.951
12/15/22 04:25:43 AM,0.929
12/15/22 04:40:43 AM,0.937
12/15/22 04:55:43 AM,0.914
12/15/22 05:10:43 AM,0.936
12/15/22 05:25:43 AM,0.938
12/15/22 05:40:43 AM,0.927
12/15/22 05:55:43 AM,0.925
12/15/22 06:10:43 AM,0.924
12/15/22 06:25:43 AM,0.927
12/15/22 06:40:43 AM,0.921
12/15/22 06:55:43 AM,0.915
12/15/22 07:10:43 AM,0.924
12/15/22 07:25:43 AM,0.915
12/15/22 07:40:43 AM,0.913
12/15/22 07:55:43 AM,0.917
12/15/22 08:10:43 AM,0.911
12/15/22 08:25:43 AM,0.914
12/15/22 08:40:43 AM,0.904
12/15/22 08:55:43 AM,0.903
12/15/22 09:10:43 AM,0.907
12/15/22 09:25:43 AM,0.889
12/15/22 09:40:43 AM,0.909
12/15/22 09:55:43 AM,0.887
12/15/22 10:10:43 AM,0.893
12/15/22 10:25:43 AM,0.884
12/15/22 10:40:43 AM,0.880
12/15/22 10:55:43 AM,0.877
12/15/22 11:10:43 AM,0.885
12/15/22 11:25:43 AM,0.871
12/15/22 11:40:43 AM,0.875
12/15/22 11:55:43 AM,0.857
12/15/22 12:10:43 PM,0.855
12/15/22 12:25:43 PM,0.862
12/15/22 12:40:43 PM,0.847
12/15/22 12:55:43 PM,0.855
12/15/22 01:10:43 PM,0.853
12/15/22 01:25:43 PM,0.866
12/15/22 01:40:43 PM,0.872
12/15/22 01:55:43 PM,0.874
12/15/22 02:10:43 PM,0.871
12/15/22 02:25:43 PM,0.887
12/15/22 02:40:43 PM,0.887
12/15/22 02:55:43 PM,0.874
12/15/22 03:10:43 PM,0.880
12/15/22 03:25:43 PM,0.870
12/15/22 03:40:43 PM,0.875
12/15/22 03:55:43 PM,0.892
12/15/22 04:10:43 PM,0.885
12/15/22 04:25:43 PM,0.891
12/15/22 04:40:43 PM,0.882
12/15/22 04:55:43 PM,0.886
12/15/22 05:10:43 PM,0.878
12/15/22 05:25:43 PM,0.898
12/15/22 05:40:43 PM,0.889
12/15/22 05:55:43 PM,0.884
12/15/22 06:10:43 PM,0.874
12/15/22 06:25:43 PM,0.874
12/15/22 06:40:43 PM,0.880
12/15/22 06:55:43 PM,0.885
12/15/22 07:10:43 PM,0.886
12/15/22 07:25:43 PM,0.880
12/15/22 07:40:43 PM,0.884
12/15/22 07:55:43 PM,0.899
12/15/22 08:10:43 PM,0.861
12/15/22 08:25:43 PM,0.871
12/15/22 08:40:43 PM,0.865
12/15/22 08:55:43 PM,0.871
12/15/22 09:10:43 PM,0.876
12/15/22 09:25:43 PM,0.880
12/15/22 09:40:43 PM,0.862
12/15/22 09:55:43 PM,0.862
12/15/22 10:10:43 PM,0.863
12/15/22 10:25:43 PM,0.865
12/15/22 10:40:43 PM,0.856
12/15/22 10:55:43 PM,0.854
12/15/22 11:10:43 PM,0.853
12/15/22 11:25:43 PM,0.858
12/15/22 11:40:43 PM,0.850
12/15/22 11:55:43 PM,0.852
12/16/22 12:10:43 AM,0.843
12/16/22 12:25:43 AM,0.866
12/16/22 12:40:43 AM,0.867
12/16/22 12:55:43 AM,0.847
12/16/22 01:10:43 AM,0.842
12/16/22 01:25:43 AM,0.839
12/16/22 01:40:43 AM,0.841
12/16/22 01:55:43 AM,0.842
12/16/22 02:10:43 AM,0.836
12/16/22 02:25:43 AM,0.827
12/16/22 02:40:43 AM,0.844
12/16/22 02:55:43 AM,0.831
12/16/22 03:10:43 AM,0.831
12/16/22 03:25:43 AM,0.839
12/16/22 03:40:43 AM,0.828
12/16/22 03:55:43 AM,0.822
12/16/22 04:10:43 AM,0.827
12/16/22 04:25:43 AM,0.845
12/16/22 04:40:43 AM,0.833
12/16/22 04:55:43 AM,0.813
12/16/22 05:10:43 AM,0.828
12/16/22 05:25:43 AM,0.816
12/16/22 05:40:43 AM,0.808
12/16/22 05:55:43 AM,0.825
12/16/22 06:10:43 AM,0.811
12/16/22 06:25:43 AM,0.815
12/16/22 06:40:43 AM,0.808
12/16/22 06:55:43 AM,0.819
12/16/22 07:10:43 AM,0.815
12/16/22 07:25:43 AM,0.800
12/16/22 07:40:43 AM,0.828
12/16/22 07:55:43 AM,0.800
12/16/22 08:10:43 AM,0.813
12/16/22 08:25:43 AM,0.813
12/16/22 08:40:43 AM,0.808
12/16/22 08:55:43 AM,0.809
12/16/22 09:10:43 AM,0.792
12/16/22 09:25:43 AM,0.796
12/16/22 09:40:43 AM,0.801
12/16/22 09:55:43 AM,0.803
12/16/22 10:10:43 AM,0.780
12/16/22 10:25:43 AM,0.791
12/16/22 10:40:43 AM,0.796
12/16/22 10:55:43 AM,0.766
12/16/22 11:10:43 AM,0.770
12/16/22 11:25:43 AM,0.753
12/16/22 11:40:43 AM,0.762
12/16/22 11:55:43 AM,0.760
12/16/22 12:10:43 PM,0.758
12/16/22 12:25:43 PM,0.752
12/16/22 12:40:43 PM,0.750
12/16/22 12:55:43 PM,0.777
12/16/22 01:10:43 PM,0.754
12/16/22 01:25:43 PM,0.754
12/16/22 01:40:43 PM,0.772
12/16/22 01:55:43 PM,0.768
12/16/22 02:10:43 PM,0.785
12/16/22 02:25:43 PM,0.777
12/16/22 02:40:43 PM,0.791
12/16/22 02:55:43 PM,0.757
12/16/22 03:10:43 PM,0.778
12/16/22 03:25:43 PM,0.768
12/16/22 03:40:43 PM,0.778
12/16/22 03:55:43 PM,0.789
12/16/22 04:10:43 PM,0.777
12/16/22 04:25:43 PM,0.794
12/16/22 04:40:43 PM,0.793
12/16/22 04:55:43 PM,0.791
12/16/22 05:10:43 PM,0.773
12/16/22 05:25:43 PM,0.785
12/16/22 05:40:43 PM,0.780
12/16/22 05:55:43 PM,0.809
12/16/22 06:10:43 PM,0.781
12/16/22 06:25:43 PM,0.805
12/16/22 06:40:43 PM,0.785
12/16/22 06:55:43 PM,0.781
12/16/22 07:10:43 PM,0.786
12/16/22 07:25:43 PM,0.766
12/16/22 07:40:43 PM,0.774
12/16/22 07:55:43 PM,0.771
12/16/22 08:10:43 PM,0.773
12/16/22 08:25:43 PM,0.768
12/16/22 08:40:43 PM,0.762
12/16/22 08:55:43 PM,0.776
12/16/22 09:10:43 PM,0.773
12/16/22 09:25:43 PM,0.760
12/16/22 09:40:43 PM,0.766
12/16/22 09:55:43 PM,0.761
12/16/22 10:10:43 PM,0.757
12/16/22 10:25:43 PM,0.769
12/16/22 10:40:43 PM,0.773
12/16/22 10:55:43 PM,0.771
12/16/22 11:10:43 PM,0.752
12/16/22 11:25:43 PM,0.768
12/16/22 11:40:43 PM,0.758
12/16/22 11:55:43 PM,0.769
12/17/22 12:10:43 AM,0.746
12/17/22 12:25:43 AM,0.759
12/17/22 12:40:43 AM,0.759
12/17/22 12:55:43 AM,0.769
12/17/22 01:10:43 AM,0.752
12/17/22 01:25:43 AM,0.752
12/17/22 01:40:43 AM,0.754
12/17/22 01:55:43 AM,0.760
12/17/22 02:10:43 AM,0.757
12/17/22 02:25:43 AM,0.756
12/17/22 02:40:43 AM,0.750
12/17/22 02:55:43 AM,0.765
12/17/22 03:10:43 AM,0.741
12/17/22 03:25:43 AM,0.755
12/17/22 03:40:43 AM,0.748
12/17/22 03:55:43 AM,0.736
12/17/22 04:10:43 AM,0.739
12/17/22 04:25:43 AM,0.732
12/17/22 04:40:43 AM,0.745
12/17/22 04:55:43 AM,0.745
12/17/22 05:10:43 AM,0.751
12/17/22 05:25:43 AM,0.745
12/17/22 05:40:43 AM,0.747
12/17/22 05:55:43 AM,0.738
12/17/22 06:10:43 AM,0.741
12/17/22 06:25:43 AM,0.729
12/17/22 06:40:43 AM,0.742
12/17/22 06:55:43 AM,0.737
12/17/22 07:10:43 AM,0.734
12/17/22 07:25:43 AM,0.732
12/17/22 07:40:43 AM,0.741
12/17/22 07:55:43 AM,0.731
12/17/22 08:10:43 AM,0.730
12/17/22 08:25:43 AM,0.735
12/17/22 08:40:43 AM,0.734
12/17/22 08:55:43 AM,0.724
12/17/22 09:10:43 AM,0.727
12/17/22 09:25:43 AM,0.718
12/17/22 09:40:43 AM,0.727
12/17/22 09:55:43 AM,0.719
12/17/22 10:10:43 AM,0.729
12/17/22 10:25:43 AM,0.710
12/17/22 10:40:43 AM,0.701
12/17/22 10:55:43 AM,0.694
12/17/22 11:10:43 AM,0.696
12/17/22 11:25:43 AM,0.697
12/17/22 11:40:43 AM,0.682
12/17/22 11:55:43 AM,0.691
12/17/22 12:10:43 PM,0.682
12/17/22 12:25:43 PM,0.681
12/17/22 12:40:43 PM,0.678
12/17/22 12:55:43 PM,0.689
12/17/22 01:10:43 PM,0.691
12/17/22 01:25:43 PM,0.690
12/17/22 01:40:43 PM,0.694
12/17/22 01:55:43 PM,0.683
12/17/22 02:10:43 PM,0.710
12/17/22 02:25:43 PM,0.695
12/17/22 02:40:43 PM,0.689
12/17/22 02:55:43 PM,0.696
12/17/22 03:10:43 PM,0.696
12/17/22 03:25:43 PM,0.703
12/17/22 03:40:43 PM,0.691
12/17/22 03:55:43 PM,0.711
12/17/22 04:10:43 PM,0.704
12/17/22 04:25:43 PM,0.716
12/17/22 04:40:43 PM,0.720
12/17/22 04:55:43 PM,0.722
12/17/22 05:10:43 PM,0.715
12/17/22 05:25:43 PM,0.711
12/17/22 05:40:43 PM,0.703
12/17/22 05:55:43 PM,0.723
12/17/22 06:10:43 PM,0.714
12/17/22 06:25:43 PM,0.717
12/17/22 06:40:43 PM,0.714
12/17/22 06:55:43 PM,0.721
12/17/22 07:10:43 PM,0.714
12/17/22 07:25:43 PM,0.705
12/17/22 07:40:43 PM,0.693
12/17/22 07:55:43 PM,0.708
12/17/22 08:10:43 PM,0.700
12/17/22 08:25:43 PM,0.717
12/17/22 08:40:43 PM,0.701
12/17/22 08:55:43 PM,0.701
12/17/22 09:10:43 PM,0.713
12/17/22 09:25:43 PM,0.700
12/17/22 09:40:43 PM,0.693
12/17/22 09:55:43 PM,0.697
12/17/22 10:10:43 PM,0.705
12/17/22 10:25:43 PM,0.705
12/17/22 10:40:43 PM,0.699
12/17/22 10:55:43 PM,0.698
12/17/22 11:10:43 PM,0.689
12/17/22 11:25:43 PM,0.698
12/17/22 11:40:43 PM,0.694
12/17/22 11:55:43 PM,0.702
12/18/22 12:10:43 AM,0.702
12/18/22 12:25:43 AM,0.691
12/18/22 12:40:43 AM,0.690
12/18/22 12:55:43 AM,0.694
12/18/22 01:10:43 AM,0.689
12/18/22 01:25:43 AM,0.697
12/18/22 01:40:43 AM,0.695
12/18/22 01:55:43 AM,0.696
12/18/22 02:10:43 AM,0.697
12/18/22 02:25:43 AM,0.700
12/18/22 02:40:43 AM,0.704
12/18/22 02:55:43 AM,0.707
12/18/22 03:10:43 AM,0.702
12/18/22 03:25:43 AM,0.705
12/18/22 03:40:43 AM,0.697
12/18/22 03:55:43 AM,0.699
12/18/22 04:10:43 AM,0.691
12/18/22 04:25:43 AM,0.697
12/18/22 04:40:43 AM,0.690
12/18/22 04:55:43 AM,0.688
12/18/22 05:10:43 AM,0.692
12/18/22 05:25:43 AM,0.683
12/18/22 05:40:43 AM,0.675
12/18/22 05:55:43 AM,0.682
12/18/22 06:10:43 AM,0.679
12/18/22 06:25:43 AM,0.675
12/18/22 06:40:43 AM,0.689
12/18/22 06:55:43 AM,0.683
12/18/22 07:10:43 AM,0.690
12/18/22 07:25:43 AM,0.673
12/18/22 07:40:43 AM,0.676
12/18/22 07:55:43 AM,0.675
12/18/22 08:10:43 AM,0.682
12/18/22 08:25:43 AM,0.688
12/18/22 08:40:43 AM,0.674
12/18/22 08:55:43 AM,0.674
12/18/22 09:10:43 AM,0.678
12/18/22 09:25:43 AM,0.667
12/18/22 09:40:43 AM,0.670
12/18/22 09:55:43 AM,0.673
12/18/22 10:10:43 AM,0.669
12/18/22 10:25:43 AM,0.659
12/18/22 10:40:43 AM,0.662
12/18/22 10:55:43 AM,0.643
12/18/22 11:10:43 AM,0.646
12/18/22 11:25:43 AM,0.647
12/18/22 11:40:43 AM,0.633
12/18/22 11:55:43 AM,0.626
12/18/22 12:10:43 PM,0.634
12/18/22 12:25:43 PM,0.627
12/18/22 12:40:43 PM,0.617
12/18/22 12:55:43 PM,0.638
12/18/22 01:10:43 PM,0.632
12/18/22 01:25:43 PM,0.636
12/18/22 01:40:43 PM,0.647
12/18/22 01:55:43 PM,0.641
12/18/22 02:10:43 PM,0.652
12/18/22 02:25:43 PM,0.641
12/18/22 02:40:43 PM,0.641
12/18/22 02:55:43 PM,0.647
12/18/22 03:10:43 PM,0.655
12/18/22 03:25:43 PM,0.660
12/18/22 03:40:43 PM,0.648
12/18/22 03:55:43 PM,0.669
12/18/22 04:10:43 PM,0.659
12/18/22 04:25:43 PM,0.650
12/18/22 04:40:43 PM,0.666
12/18/22 04:55:43 PM,0.664
12/18/22 05:10:43 PM,0.657
12/18/22 05:25:43 PM,0.659
12/18/22 05:40:43 PM,0.654
12/18/22 05:55:43 PM,0.657
12/18/22 06:10:43 PM,0.662
12/18/22 06:25:43 PM,0.658
12/18/22 06:40:43 PM,0.658
12/18/22 06:55:43 PM,0.647
12/18/22 07:10:43 PM,0.648
12/18/22 07:25:43 PM,0.659
12/18/22 07:40:43 PM,0.643
12/18/22 07:55:43 PM,0.659
12/18/22 08:10:43 PM,0.648
12/18/22 08:25:43 PM,0.642
12/18/22 08:40:43 PM,0.643
12/18/22 08:55:43 PM,0.659
12/18/22 09:10:43 PM,0.650
12/18/22 09:25:43 PM,0.654
12/18/22 09:40:43 PM,0.639
12/18/22 09:55:43 PM,0.640
12/18/22 10:10:43 PM,0.643
12/18/22 10:25:43 PM,0.656
12/18/22 10:40:43 PM,0.633
12/18/22 10:55:43 PM,0.639
12/18/22 11:10:43 PM,0.644
12/18/22 11:25:43 PM,0.642
12/18/22 11:40:43 PM,0.636
12/18/22 11:55:43 PM,0.649
12/19/22 12:10:43 AM,0.637
12/19/22 12:25:43 AM,0.636
12/19/22 12:40:43 AM,0.635
12/19/22 12:55:43 AM,0.638
12/19/22 01:10:43 AM,0.633
12/19/22 01:25:43 AM,0.636
12/19/22 01:40:43 AM,0.629
12/19/22 01:55:43 AM,0.631
12/19/22 02:10:43 AM,0.639
12/19/22 02:25:43 AM,0.631
12/19/22 02:40:43 AM,0.626
12/19/22 02:55:43 AM,0.629
12/19/22 03:10:43 AM,0.629
12/19/22 03:25:43 AM,0.629
12/19/22 03:40:43 AM,0.625
12/19/22 03:55:43 AM,0.627
12/19/22 04:10:43 AM,0.631
12/19/22 04:25:43 AM,0.637
12/19/22 04:40:43 AM,0.643
12/19/22 04:55:43 AM,0.631
12/19/22 05:10:43 AM,0.627
12/19/22 05:25:43 AM,0.624
12/19/22 05:40:43 AM,0.619
12/19/22 05:55:43 AM,0.629
12/19/22 06:10:43 AM,0.628
12/19/22 06:25:43 AM,0.625
12/19/22 06:40:43 AM,0.623
12/19/22 06:55:43 AM,0.624
12/19/22 07:10:43 AM,0.623
12/19/22 07:25:43 AM,0.628
12/19/22 07:40:43 AM,0.617
12/19/22 07:55:43 AM,0.608
12/19/22 08:10:43 AM,0.620
12/19/22 08:25:43 AM,0.610
12/19/22 08:40:43 AM,0.620
12/19/22 08:55:43 AM,0.610
12/19/22 09:10:43 AM,0.616
12/19/22 09:25:43 AM,0.611
12/19/22 09:40:43 AM,0.615
12/19/22 09:55:43 AM,0.603
12/19/22 10:10:43 AM,0.615
12/19/22 10:25:43 AM,0.606
12/19/22 10:40:43 AM,0.604
12/19/22 10:55:43 AM,0.618
12/19/22 11:10:43 AM,0.593
12/19/22 11:25:43 AM,0.607
12/19/22 11:40:43 AM,0.626
12/19/22 11:55:43 AM,0.607
12/19/22 12:10:43 PM,0.609
12/19/22 12:25:43 PM,0.605
12/19/22 12:40:43 PM,0.602
12/19/22 12:55:43 PM,0.603
12/19/22 01:10:43 PM,0.608
12/19/22 01:25:43 PM,0.606
12/19/22 01:40:43 PM,0.600
12/19/22 01:55:43 PM,0.605
12/19/22 02:10:43 PM,0.609
12/19/22 02:25:43 PM,0.611
12/19/22 02:40:43 PM,0.600
12/19/22 02:55:43 PM,0.608
12/19/22 03:10:43 PM,0.607
12/19/22 03:25:43 PM,0.613
12/19/22 03:40:43 PM,0.598
12/19/22 03:55:43 PM,0.611
12/19/22 04:10:43 PM,0.616
12/19/22 04:25:43 PM,0.602
12/19/22 04:40:43 PM,0.596
12/19/22 04:55:43 PM,0.603
12/19/22 05:10:43 PM,0.603
12/19/22 05:25:43 PM,0.602
12/19/22 05:40:43 PM,0.599
12/19/22 05:55:43 PM,0.607
12/19/22 06:10:43 PM,0.597
12/19/22 06:25:43 PM,0.599
12/19/22 06:40:43 PM,0.608
12/19/22 06:55:43 PM,0.601
12/19/22 07:10:43 PM,0.600
12/19/22 07:25:43 PM,0.591
12/19/22 07:40:43 PM,0.599
12/19/22 07:55:43 PM,0.601
12/19/22 08:10:43 PM,0.593
12/19/22 08:25:43 PM,0.588
12/19/22 08:40:43 PM,0.592
12/19/22 08:55:43 PM,0.596
12/19/22 09:10:43 PM,0.600
12/19/22 09:25:43 PM,0.597
12/19/22 09:40:43 PM,0.586
12/19/22 09:55:43 PM,0.593
12/19/22 10:10:43 PM,0.585
12/19/22 10:25:43 PM,0.582
12/19/22 10:40:43 PM,0.585
12/19/22 10:55:43 PM,0.592
12/19/22 11:10:43 PM,0.579
12/19/22 11:25:43 PM,0.596
12/19/22 11:40:43 PM,0.589
12/19/22 11:55:43 PM,0.593
12/20/22 12:10:43 AM,0.593
12/20/22 12:25:43 AM,0.598
12/20/22 12:40:43 AM,0.594
12/20/22 12:55:43 AM,0.593
12/20/22 01:10:43 AM,0.593
12/20/22 01:25:43 AM,0.605
12/20/22 01:40:43 AM,0.589
12/20/22 01:55:43 AM,0.592
12/20/22 02:10:43 AM,0.591
12/20/22 02:25:43 AM,0.596
12/20/22 02:40:43 AM,0.596
12/20/22 02:55:43 AM,0.592
12/20/22 03:10:43 AM,0.598
12/20/22 03:25:43 AM,0.585
12/20/22 03:40:43 AM,0.596
12/20/22 03:55:43 AM,0.590
12/20/22 04:10:43 AM,0.595
12/20/22 04:25:43 AM,0.583
12/20/22 04:40:43 AM,0.592
12/20/22 04:55:43 AM,0.584
12/20/22 05:10:43 AM,0.586
12/20/22 05:25:43 AM,0.580
12/20/22 05:40:43 AM,0.574
12/20/22 05:55:43 AM,0.582
12/20/22 06:10:43 AM,0.581
12/20/22 06:25:43 AM,0.586
12/20/22 06:40:43 AM,0.570
12/20/22 06:55:43 AM,0.580
12/20/22 07:10:43 AM,0.576
12/20/22 07:25:43 AM,0.577
12/20/22 07:40:43 AM,0.577
12/20/22 07:55:43 AM,0.571
12/20/22 08:10:43 AM,0.563
12/20/22 08:25:43 AM,0.580
12/20/22 08:40:43 AM,0.574
12/20/22 08:55:43 AM,0.576
12/20/22 09:10:43 AM,0.572
12/20/22 09:25:43 AM,0.577
12/20/22 09:40:43 AM,0.574
12/20/22 09:55:43 AM,0.581
12/20/22 10:10:43 AM,0.575
12/20/22 10:25:43 AM,0.567
12/20/22 10:40:43 AM,0.568
12/20/22 10:55:43 AM,0.566
12/20/22 11:10:43 AM,0.558
12/20/22 11:25:43 AM,0.562
12/20/22 11:40:43 AM,0.564
12/20/22 11:55:43 AM,0.568
12/20/22 12:10:43 PM,0.559
12/20/22 12:25:43 PM,0.563
12/20/22 12:40:43 PM,0.557
12/20/22 12:55:43 PM,0.559
12/20/22 01:10:43 PM,0.554
12/20/22 01:25:43 PM,0.545
12/20/22 01:40:43 PM,0.550
12/20/22 01:55:43 PM,0.553
12/20/22 02:10:43 PM,0.569
12/20/22 02:25:43 PM,0.562
12/20/22 02:40:43 PM,0.561
12/20/22 02:55:43 PM,0.560
12/20/22 03:10:43 PM,0.565
12/20/22 03:25:43 PM,0.577
12/20/22 03:40:43 PM,0.573
12/20/22 03:55:43 PM,0.568
12/20/22 04:10:43 PM,0.570
12/20/22 04:25:43 PM,0.570
12/20/22 04:40:43 PM,0.575
12/20/22 04:55:43 PM,0.579
12/20/22 05:10:43 PM,0.568
12/20/22 05:25:43 PM,0.572
12/20/22 05:40:43 PM,0.581
12/20/22 05:55:43 PM,0.566
12/20/22 06:10:43 PM,0.579
12/20/22 06:25:43 PM,0.566
12/20/22 06:40:43 PM,0.560
12/20/22 06:55:43 PM,0.569
12/20/22 07:10:43 PM,0.585
12/20/22 07:25:43 PM,0.565
12/20/22 07:40:43 PM,0.568
12/20/22 07:55:43 PM,0.568
12/20/22 08:10:43 PM,0.564
12/20/22 08:25:43 PM,0.561
12/20/22 08:40:43 PM,0.564
12/20/22 08:55:43 PM,0.565
12/20/22 09:10:43 PM,0.560
12/20/22 09:25:43 PM,0.559
12/20/22 09:40:43 PM,0.571
12/20/22 09:55:43 PM,0.552
12/20/22 10:10:43 PM,0.567
12/20/22 10:25:43 PM,0.560
12/20/22 10:40:43 PM,0.575
12/20/22 10:55:43 PM,0.562
12/20/22 11:10:43 PM,0.563
12/20/22 11:25:43 PM,0.568
12/20/22 11:40:43 PM,0.571
12/20/22 11:55:43 PM,0.560
12/21/22 12:10:43 AM,0.562
12/21/22 12:25:43 AM,0.563
12/21/22 12:40:43 AM,0.565
12/21/22 12:55:43 AM,0.545
12/21/22 01:10:43 AM,0.561
12/21/22 01:25:43 AM,0.554
12/21/22 01:40:43 AM,0.564
12/21/22 01:55:43 AM,0.557
12/21/22 02:10:43 AM,0.564
12/21/22 02:25:43 AM,0.560
12/21/22 02:40:43 AM,0.562
12/21/22 02:55:43 AM,0.554
12/21/22 03:10:43 AM,0.563
12/21/22 03:25:43 AM,0.554
12/21/22 03:40:43 AM,0.570
12/21/22 03:55:43 AM,0.558
12/21/22 04:10:43 AM,0.545
12/21/22 04:25:43 AM,0.559
12/21/22 04:40:43 AM,0.567
12/21/22 04:55:43 AM,0.557
12/21/22 05:10:43 AM,0.552
12/21/22 05:25:43 AM,0.549
12/21/22 05:40:43 AM,0.556
12/21/22 05:55:43 AM,0.560
12/21/22 06:10:43 AM,0.559
12/21/22 06:25:43 AM,0.551
12/21/22 06:40:43 AM,0.558
12/21/22 06:55:43 AM,0.549
12/21/22 07:10:43 AM,0.562
12/21/22 07:25:43 AM,0.557
12/21/22 07:40:43 AM,0.545
12/21/22 07:55:43 AM,0.561
12/21/22 08:10:43 AM,0.555
12/21/22 08:25:43 AM,0.551
12/21/22 08:40:43 AM,0.543
12/21/22 08:55:43 AM,0.543
12/21/22 09:10:43 AM,0.539
12/21/22 09:25:43 AM,0.531
12/21/22 09:40:43 AM,0.542
12/21/22 09:55:43 AM,0.540
12/21/22 10:10:43 AM,0.549
12/21/22 10:25:43 AM,0.544
12/21/22 10:40:43 AM,0.532
12/21/22 10:55:43 AM,0.519
12/21/22 11:10:43 AM,0.524
12/21/22 11:25:43 AM,0.516
12/21/22 11:40:43 AM,0.515
12/21/22 11:55:43 AM,0.532
12/21/22 12:10:43 PM,0.515
12/21/22 12:25:43 PM,0.519
12/21/22 12:40:43 PM,0.526
12/21/22 12:55:43 PM,0.515
12/21/22 01:10:43 PM,0.520
12/21/22 01:25:43 PM,0.513
12/21/22 01:40:43 PM,0.517
12/21/22 01:55:43 PM,0.522
12/21/22 02:10:43 PM,0.535
12/21/22 02:25:43 PM,0.547
12/21/22 02:40:43 PM,0.537
12/21/22 02:55:43 PM,0.539
12/21/22 03:10:43 PM,0.544
12/21/22 03:25:43 PM,0.544
12/21/22 03:40:43 PM,0.542
12/21/22 03:55:43 PM,0.551
12/21/22 04:10:43 PM,0.539
12/21/22 04:25:43 PM,0.541
12/21/22 04:40:43 PM,0.530
12/21/22 04:55:43 PM,0.542
12/21/22 05:10:43 PM,0.543
12/21/22 05:25:43 PM,0.547
12/21/22 05:40:43 PM,0.543
12/21/22 05:55:43 PM,0.550
12/21/22 06:10:43 PM,0.538
12/21/22 06:25:43 PM,0.534
12/21/22 06:40:43 PM,0.541
12/21/22 06:55:43 PM,0.540
12/21/22 07:10:43 PM,0.537
12/21/22 07:25:43 PM,0.545
12/21/22 07:40:43 PM,0.546
12/21/22 07:55:43 PM,0.531
12/21/22 08:10:43 PM,0.545
12/21/22 08:25:43 PM,0.524
12/21/22 08:40:43 PM,0.543
12/21/22 08:55:43 PM,0.529
12/21/22 09:10:43 PM,0.525
12/21/22 09:25:43 PM,0.540
12/21/22 09:40:43 PM,0.539
12/21/22 09:55:43 PM,0.531
12/21/22 10:10:43 PM,0.531
12/21/22 10:25:43 PM,0.541
12/21/22 10:40:43 PM,0.529
12/21/22 10:55:43 PM,0.541
12/21/22 11:10:43 PM,0.527
12/21/22 11:25:43 PM,0.525
12/21/22 11:40:43 PM,0.518
12/21/22 11:55:43 PM,0.526
12/22/22 12:10:43 AM,0.527
12/22/22 12:25:43 AM,0.536
12/22/22 12:40:43 AM,0.534
12/22/22 12:55:43 AM,0.536
12/22/22 01:10:43 AM,0.528
12/22/22 01:25:43 AM,0.511
12/22/22 01:40:43 AM,0.520
12/22/22 01:55:43 AM,0.521
12/22/22 02:10:43 AM,0.524
12/22/22 02:25:43 AM,0.523
12/22/22 02:40:43 AM,0.519
12/22/22 02:55:43 AM,0.523
12/22/22 03:10:43 AM,0.524
12/22/22 03:25:43 AM,0.510
12/22/22 03:40:43 AM,0.536
12/22/22 03:55:43 AM,0.530
12/22/22 04:10:43 AM,0.535
12/22/22 04:25:43 AM,0.536
12/22/22 04:40:43 AM,0.530
12/22/22 04:55:43 AM,0.531
12/22/22 05:10:43 AM,0.541
12/22/22 05:25:43 AM,0.534
12/22/22 05:40:43 AM,0.527
12/22/22 05:55:43 AM,0.531
12/22/22 06:10:43 AM,0.536
12/22/22 06:25:43 AM,0.531
12/22/22 06:40:43 AM,0.536
12/22/22 06:55:43 AM,0.526
12/22/22 07:10:43 AM,0.531
12/22/22 07:25:43 AM,0.532
